InventoryID	Glottocode	LanguageCode	LanguageName	Phoneme
2629	bura1267	bvr	Burarra	t͉
2629	bura1267	bvr	Burarra	t͈
2629	bura1267	bvr	Burarra	ʈ͉
2629	bura1267	bvr	Burarra	ʈ͈
2629	bura1267	bvr	Burarra	ȶ͉
2629	bura1267	bvr	Burarra	ȶ͈
2629	bura1267	bvr	Burarra	k͉
2629	bura1267	bvr	Burarra	k͈
2629	bura1267	bvr	Burarra	p͉
2629	bura1267	bvr	Burarra	p͈
2629	bura1267	bvr	Burarra	n
2629	bura1267	bvr	Burarra	ɳ
2629	bura1267	bvr	Burarra	ȵ
2629	bura1267	bvr	Burarra	ŋ
2629	bura1267	bvr	Burarra	m
2629	bura1267	bvr	Burarra	l
2629	bura1267	bvr	Burarra	ɭ
2629	bura1267	bvr	Burarra	r
2629	bura1267	bvr	Burarra	ɻ
2629	bura1267	bvr	Burarra	j
2629	bura1267	bvr	Burarra	w
2629	bura1267	bvr	Burarra	i
2629	bura1267	bvr	Burarra	u
2629	bura1267	bvr	Burarra	a
2629	bura1267	bvr	Burarra	e
2629	bura1267	bvr	Burarra	o
2630	buna1275	bck	Bunuba	t
2630	buna1275	bck	Bunuba	ʈ
2630	buna1275	bck	Bunuba	t̪
2630	buna1275	bck	Bunuba	ȶ
2630	buna1275	bck	Bunuba	k
2630	buna1275	bck	Bunuba	p
2630	buna1275	bck	Bunuba	n
2630	buna1275	bck	Bunuba	ɳ
2630	buna1275	bck	Bunuba	n̪
2630	buna1275	bck	Bunuba	ȵ
2630	buna1275	bck	Bunuba	ŋ
2630	buna1275	bck	Bunuba	m
2630	buna1275	bck	Bunuba	l
2630	buna1275	bck	Bunuba	ɭ
2630	buna1275	bck	Bunuba	ȴ
2630	buna1275	bck	Bunuba	r
2630	buna1275	bck	Bunuba	ɻ
2630	buna1275	bck	Bunuba	j
2630	buna1275	bck	Bunuba	w
2630	buna1275	bck	Bunuba	i
2630	buna1275	bck	Bunuba	u
2630	buna1275	bck	Bunuba	a
2630	buna1275	bck	Bunuba	aː
2630	buna1275	bck	Bunuba	j̪
2631	goon1238	gni	Gooniyandi	t
2631	goon1238	gni	Gooniyandi	ʈ
2631	goon1238	gni	Gooniyandi	t̪
2631	goon1238	gni	Gooniyandi	ȶ
2631	goon1238	gni	Gooniyandi	k
2631	goon1238	gni	Gooniyandi	p
2631	goon1238	gni	Gooniyandi	n
2631	goon1238	gni	Gooniyandi	ɳ
2631	goon1238	gni	Gooniyandi	n̪
2631	goon1238	gni	Gooniyandi	ȵ
2631	goon1238	gni	Gooniyandi	ŋ
2631	goon1238	gni	Gooniyandi	m
2631	goon1238	gni	Gooniyandi	l
2631	goon1238	gni	Gooniyandi	ɭ
2631	goon1238	gni	Gooniyandi	ȴ
2631	goon1238	gni	Gooniyandi	r
2631	goon1238	gni	Gooniyandi	ɻ
2631	goon1238	gni	Gooniyandi	j
2631	goon1238	gni	Gooniyandi	w
2631	goon1238	gni	Gooniyandi	i
2631	goon1238	gni	Gooniyandi	u
2631	goon1238	gni	Gooniyandi	a
2631	goon1238	gni	Gooniyandi	aː
2632	madn1237	zml	Matngele	t
2632	madn1237	zml	Matngele	ʈ
2632	madn1237	zml	Matngele	ȶ
2632	madn1237	zml	Matngele	k
2632	madn1237	zml	Matngele	p
2632	madn1237	zml	Matngele	n
2632	madn1237	zml	Matngele	ɳ
2632	madn1237	zml	Matngele	ȵ
2632	madn1237	zml	Matngele	ŋ
2632	madn1237	zml	Matngele	m
2632	madn1237	zml	Matngele	l
2632	madn1237	zml	Matngele	ɭ
2632	madn1237	zml	Matngele	ȴ
2632	madn1237	zml	Matngele	r
2632	madn1237	zml	Matngele	ɻ
2632	madn1237	zml	Matngele	j
2632	madn1237	zml	Matngele	w
2632	madn1237	zml	Matngele	i
2632	madn1237	zml	Matngele	u
2632	madn1237	zml	Matngele	a
2632	madn1237	zml	Matngele	e
2632	madn1237	zml	Matngele	ʉ
2633	mull1237	mpb	Malak-Malak	t̺
2633	mull1237	mpb	Malak-Malak	ȶ
2633	mull1237	mpb	Malak-Malak	k
2633	mull1237	mpb	Malak-Malak	p
2633	mull1237	mpb	Malak-Malak	n̺
2633	mull1237	mpb	Malak-Malak	ȵ
2633	mull1237	mpb	Malak-Malak	ŋ
2633	mull1237	mpb	Malak-Malak	m
2633	mull1237	mpb	Malak-Malak	l̺
2633	mull1237	mpb	Malak-Malak	ȴ
2633	mull1237	mpb	Malak-Malak	r̺
2633	mull1237	mpb	Malak-Malak	ɹ̺
2633	mull1237	mpb	Malak-Malak	j
2633	mull1237	mpb	Malak-Malak	w
2633	mull1237	mpb	Malak-Malak	i
2633	mull1237	mpb	Malak-Malak	u
2633	mull1237	mpb	Malak-Malak	a
2633	mull1237	mpb	Malak-Malak	e
2633	mull1237	mpb	Malak-Malak	ə
2634	murr1259	mwf	Murrinh-patha	t͉
2634	murr1259	mwf	Murrinh-patha	t͈
2634	murr1259	mwf	Murrinh-patha	ʈ͉
2634	murr1259	mwf	Murrinh-patha	ʈ͈
2634	murr1259	mwf	Murrinh-patha	t̪͉
2634	murr1259	mwf	Murrinh-patha	t̪͈
2634	murr1259	mwf	Murrinh-patha	ȶ͉
2634	murr1259	mwf	Murrinh-patha	ȶ͈
2634	murr1259	mwf	Murrinh-patha	k͉
2634	murr1259	mwf	Murrinh-patha	k͈
2634	murr1259	mwf	Murrinh-patha	p͉
2634	murr1259	mwf	Murrinh-patha	p͈
2634	murr1259	mwf	Murrinh-patha	n
2634	murr1259	mwf	Murrinh-patha	ɳ
2634	murr1259	mwf	Murrinh-patha	n̪
2634	murr1259	mwf	Murrinh-patha	ȵ
2634	murr1259	mwf	Murrinh-patha	ŋ
2634	murr1259	mwf	Murrinh-patha	m
2634	murr1259	mwf	Murrinh-patha	l
2634	murr1259	mwf	Murrinh-patha	ɭ
2634	murr1259	mwf	Murrinh-patha	r
2634	murr1259	mwf	Murrinh-patha	ɻ
2634	murr1259	mwf	Murrinh-patha	j
2634	murr1259	mwf	Murrinh-patha	w
2634	murr1259	mwf	Murrinh-patha	i
2634	murr1259	mwf	Murrinh-patha	u
2634	murr1259	mwf	Murrinh-patha	a
2634	murr1259	mwf	Murrinh-patha	e
2635	nang1259	nam	Ngan'gityemerri	t̺͉
2635	nang1259	nam	Ngan'gityemerri	t̺͈
2635	nang1259	nam	Ngan'gityemerri	ȶ͈
2635	nang1259	nam	Ngan'gityemerri	k͈
2635	nang1259	nam	Ngan'gityemerri	p͉
2635	nang1259	nam	Ngan'gityemerri	p͈
2635	nang1259	nam	Ngan'gityemerri	n̺
2635	nang1259	nam	Ngan'gityemerri	ȵ
2635	nang1259	nam	Ngan'gityemerri	ŋ
2635	nang1259	nam	Ngan'gityemerri	m
2635	nang1259	nam	Ngan'gityemerri	l̺
2635	nang1259	nam	Ngan'gityemerri	r̺
2635	nang1259	nam	Ngan'gityemerri	ɹ̺
2635	nang1259	nam	Ngan'gityemerri	j
2635	nang1259	nam	Ngan'gityemerri	w
2635	nang1259	nam	Ngan'gityemerri	i
2635	nang1259	nam	Ngan'gityemerri	u
2635	nang1259	nam	Ngan'gityemerri	a
2635	nang1259	nam	Ngan'gityemerri	e
2635	nang1259	nam	Ngan'gityemerri	z̺
2635	nang1259	nam	Ngan'gityemerri	ɕ
2635	nang1259	nam	Ngan'gityemerri	x
2635	nang1259	nam	Ngan'gityemerri	ɸ
2636	wadj1254	wdj	Patjtjamalh	t
2636	wadj1254	wdj	Patjtjamalh	ʈ
2636	wadj1254	wdj	Patjtjamalh	ȶ
2636	wadj1254	wdj	Patjtjamalh	k
2636	wadj1254	wdj	Patjtjamalh	p
2636	wadj1254	wdj	Patjtjamalh	n
2636	wadj1254	wdj	Patjtjamalh	ɳ
2636	wadj1254	wdj	Patjtjamalh	ȵ
2636	wadj1254	wdj	Patjtjamalh	ŋ
2636	wadj1254	wdj	Patjtjamalh	m
2636	wadj1254	wdj	Patjtjamalh	l
2636	wadj1254	wdj	Patjtjamalh	ɭ
2636	wadj1254	wdj	Patjtjamalh	ȴ
2636	wadj1254	wdj	Patjtjamalh	r
2636	wadj1254	wdj	Patjtjamalh	ɻ
2636	wadj1254	wdj	Patjtjamalh	j
2636	wadj1254	wdj	Patjtjamalh	w
2636	wadj1254	wdj	Patjtjamalh	i
2636	wadj1254	wdj	Patjtjamalh	u
2636	wadj1254	wdj	Patjtjamalh	a
2636	wadj1254	wdj	Patjtjamalh	e
2636	wadj1254	wdj	Patjtjamalh	ø
2637	mari1417	zmm	Marramaninyshi	t
2637	mari1417	zmm	Marramaninyshi	ʈ
2637	mari1417	zmm	Marramaninyshi	ȶ
2637	mari1417	zmm	Marramaninyshi	k
2637	mari1417	zmm	Marramaninyshi	p
2637	mari1417	zmm	Marramaninyshi	n
2637	mari1417	zmm	Marramaninyshi	ɳ
2637	mari1417	zmm	Marramaninyshi	ȵ
2637	mari1417	zmm	Marramaninyshi	ŋ
2637	mari1417	zmm	Marramaninyshi	m
2637	mari1417	zmm	Marramaninyshi	l
2637	mari1417	zmm	Marramaninyshi	ɭ
2637	mari1417	zmm	Marramaninyshi	r
2637	mari1417	zmm	Marramaninyshi	ɻ
2637	mari1417	zmm	Marramaninyshi	j
2637	mari1417	zmm	Marramaninyshi	w
2637	mari1417	zmm	Marramaninyshi	i
2637	mari1417	zmm	Marramaninyshi	u
2637	mari1417	zmm	Marramaninyshi	a
2637	mari1417	zmm	Marramaninyshi	e
2638	mari1419	zmt	Marringarr	t͉
2638	mari1419	zmt	Marringarr	t͈
2638	mari1419	zmt	Marringarr	ʈ͉
2638	mari1419	zmt	Marringarr	ʈ͈
2638	mari1419	zmt	Marringarr	t̪͈
2638	mari1419	zmt	Marringarr	ȶ͉
2638	mari1419	zmt	Marringarr	ȶ͈
2638	mari1419	zmt	Marringarr	k͉
2638	mari1419	zmt	Marringarr	k͈
2638	mari1419	zmt	Marringarr	p͉
2638	mari1419	zmt	Marringarr	p͈
2638	mari1419	zmt	Marringarr	n
2638	mari1419	zmt	Marringarr	ɳ
2638	mari1419	zmt	Marringarr	n̪
2638	mari1419	zmt	Marringarr	ȵ
2638	mari1419	zmt	Marringarr	ŋ
2638	mari1419	zmt	Marringarr	m
2638	mari1419	zmt	Marringarr	l
2638	mari1419	zmt	Marringarr	ɭ
2638	mari1419	zmt	Marringarr	l̪
2638	mari1419	zmt	Marringarr	r
2638	mari1419	zmt	Marringarr	ɻ
2638	mari1419	zmt	Marringarr	j
2638	mari1419	zmt	Marringarr	w
2638	mari1419	zmt	Marringarr	i
2638	mari1419	zmt	Marringarr	u
2638	mari1419	zmt	Marringarr	a
2638	mari1419	zmt	Marringarr	ʑ
2638	mari1419	zmt	Marringarr	ʐ
2638	mari1419	zmt	Marringarr	ð
2638	mari1419	zmt	Marringarr	β
2638	mari1419	zmt	Marringarr	e
2639	mari1424	mfr	Marrithiyel	t͉
2639	mari1424	mfr	Marrithiyel	t͈
2639	mari1424	mfr	Marrithiyel	ʈ͉
2639	mari1424	mfr	Marrithiyel	t̪͉
2639	mari1424	mfr	Marrithiyel	ȶ͉
2639	mari1424	mfr	Marrithiyel	ȶ͈
2639	mari1424	mfr	Marrithiyel	k͉
2639	mari1424	mfr	Marrithiyel	k͈
2639	mari1424	mfr	Marrithiyel	p͉
2639	mari1424	mfr	Marrithiyel	p͈
2639	mari1424	mfr	Marrithiyel	n
2639	mari1424	mfr	Marrithiyel	ȵ
2639	mari1424	mfr	Marrithiyel	ŋ
2639	mari1424	mfr	Marrithiyel	m
2639	mari1424	mfr	Marrithiyel	l
2639	mari1424	mfr	Marrithiyel	r
2639	mari1424	mfr	Marrithiyel	ɻ
2639	mari1424	mfr	Marrithiyel	j
2639	mari1424	mfr	Marrithiyel	w
2639	mari1424	mfr	Marrithiyel	i
2639	mari1424	mfr	Marrithiyel	u
2639	mari1424	mfr	Marrithiyel	a
2639	mari1424	mfr	Marrithiyel	e
2639	mari1424	mfr	Marrithiyel	ɸ
2640	mart1254	zmg	Marti Ke	t͉
2640	mart1254	zmg	Marti Ke	t͈
2640	mart1254	zmg	Marti Ke	ʈ͉
2640	mart1254	zmg	Marti Ke	ʈ͈
2640	mart1254	zmg	Marti Ke	t̪͈
2640	mart1254	zmg	Marti Ke	ȶ͉
2640	mart1254	zmg	Marti Ke	ȶ͈
2640	mart1254	zmg	Marti Ke	k͉
2640	mart1254	zmg	Marti Ke	k͈
2640	mart1254	zmg	Marti Ke	p͉
2640	mart1254	zmg	Marti Ke	p͈
2640	mart1254	zmg	Marti Ke	n
2640	mart1254	zmg	Marti Ke	ɳ
2640	mart1254	zmg	Marti Ke	n̪
2640	mart1254	zmg	Marti Ke	ȵ
2640	mart1254	zmg	Marti Ke	ŋ
2640	mart1254	zmg	Marti Ke	m
2640	mart1254	zmg	Marti Ke	l
2640	mart1254	zmg	Marti Ke	ɭ
2640	mart1254	zmg	Marti Ke	r
2640	mart1254	zmg	Marti Ke	ɻ
2640	mart1254	zmg	Marti Ke	j
2640	mart1254	zmg	Marti Ke	w
2640	mart1254	zmg	Marti Ke	i
2640	mart1254	zmg	Marti Ke	u
2640	mart1254	zmg	Marti Ke	a
2640	mart1254	zmg	Marti Ke	ʑ
2640	mart1254	zmg	Marti Ke	ʐ
2640	mart1254	zmg	Marti Ke	ð
2640	mart1254	zmg	Marti Ke	β
2640	mart1254	zmg	Marti Ke	e
2641	amii1238	amy	Emmi	t͉
2641	amii1238	amy	Emmi	t͈
2641	amii1238	amy	Emmi	ʈ͉
2641	amii1238	amy	Emmi	ʈ͈
2641	amii1238	amy	Emmi	t̪͉
2641	amii1238	amy	Emmi	t̪͈
2641	amii1238	amy	Emmi	ȶ͉
2641	amii1238	amy	Emmi	ȶ͈
2641	amii1238	amy	Emmi	k͉
2641	amii1238	amy	Emmi	k͈
2641	amii1238	amy	Emmi	p͉
2641	amii1238	amy	Emmi	p͈
2641	amii1238	amy	Emmi	n
2641	amii1238	amy	Emmi	ɳ
2641	amii1238	amy	Emmi	n̪
2641	amii1238	amy	Emmi	ȵ
2641	amii1238	amy	Emmi	ŋ
2641	amii1238	amy	Emmi	m
2641	amii1238	amy	Emmi	l
2641	amii1238	amy	Emmi	l̪
2641	amii1238	amy	Emmi	ȴ
2641	amii1238	amy	Emmi	r
2641	amii1238	amy	Emmi	ɻ
2641	amii1238	amy	Emmi	j
2641	amii1238	amy	Emmi	w
2641	amii1238	amy	Emmi	i
2641	amii1238	amy	Emmi	u
2641	amii1238	amy	Emmi	a
2641	amii1238	amy	Emmi	e
2641	amii1238	amy	Emmi	β
2641	amii1238	amy	Emmi	ʐ
2641	amii1238	amy	Emmi	ɵ
2642	lara1258	lrg	Larrakia	t
2642	lara1258	lrg	Larrakia	ʈ
2642	lara1258	lrg	Larrakia	ȶ
2642	lara1258	lrg	Larrakia	k
2642	lara1258	lrg	Larrakia	p
2642	lara1258	lrg	Larrakia	n
2642	lara1258	lrg	Larrakia	ɳ
2642	lara1258	lrg	Larrakia	ȵ
2642	lara1258	lrg	Larrakia	ŋ
2642	lara1258	lrg	Larrakia	m
2642	lara1258	lrg	Larrakia	l
2642	lara1258	lrg	Larrakia	ɭ
2642	lara1258	lrg	Larrakia	ȴ
2642	lara1258	lrg	Larrakia	r
2642	lara1258	lrg	Larrakia	ɻ
2642	lara1258	lrg	Larrakia	j
2642	lara1258	lrg	Larrakia	w
2642	lara1258	lrg	Larrakia	i
2642	lara1258	lrg	Larrakia	u
2642	lara1258	lrg	Larrakia	a
2642	lara1258	lrg	Larrakia	e
2642	lara1258	lrg	Larrakia	o
2642	lara1258	lrg	Larrakia	β
2642	lara1258	lrg	Larrakia	ə
2643	nucl1327	lmc	Limilngan	t͉
2643	nucl1327	lmc	Limilngan	t͈
2643	nucl1327	lmc	Limilngan	ʈ͉
2643	nucl1327	lmc	Limilngan	ʈ͈
2643	nucl1327	lmc	Limilngan	ȶ͉
2643	nucl1327	lmc	Limilngan	ȶ͈
2643	nucl1327	lmc	Limilngan	k͉
2643	nucl1327	lmc	Limilngan	k͈
2643	nucl1327	lmc	Limilngan	p͉
2643	nucl1327	lmc	Limilngan	p͈
2643	nucl1327	lmc	Limilngan	n
2643	nucl1327	lmc	Limilngan	ɳ
2643	nucl1327	lmc	Limilngan	ȵ
2643	nucl1327	lmc	Limilngan	ŋ
2643	nucl1327	lmc	Limilngan	m
2643	nucl1327	lmc	Limilngan	l
2643	nucl1327	lmc	Limilngan	ɭ
2643	nucl1327	lmc	Limilngan	ȴ
2643	nucl1327	lmc	Limilngan	r
2643	nucl1327	lmc	Limilngan	ɻ
2643	nucl1327	lmc	Limilngan	j
2643	nucl1327	lmc	Limilngan	w
2643	nucl1327	lmc	Limilngan	i
2643	nucl1327	lmc	Limilngan	u
2643	nucl1327	lmc	Limilngan	a
2644	umbu1235	umr	Umbugarla	t
2644	umbu1235	umr	Umbugarla	ʈ
2644	umbu1235	umr	Umbugarla	ȶ
2644	umbu1235	umr	Umbugarla	k
2644	umbu1235	umr	Umbugarla	p
2644	umbu1235	umr	Umbugarla	n
2644	umbu1235	umr	Umbugarla	ɳ
2644	umbu1235	umr	Umbugarla	ȵ
2644	umbu1235	umr	Umbugarla	ŋ
2644	umbu1235	umr	Umbugarla	m
2644	umbu1235	umr	Umbugarla	l
2644	umbu1235	umr	Umbugarla	ɭ
2644	umbu1235	umr	Umbugarla	ȴ
2644	umbu1235	umr	Umbugarla	r
2644	umbu1235	umr	Umbugarla	ɻ
2644	umbu1235	umr	Umbugarla	j
2644	umbu1235	umr	Umbugarla	w
2644	umbu1235	umr	Umbugarla	i
2644	umbu1235	umr	Umbugarla	iː
2644	umbu1235	umr	Umbugarla	u
2644	umbu1235	umr	Umbugarla	uː
2644	umbu1235	umr	Umbugarla	a
2644	umbu1235	umr	Umbugarla	aː
2644	umbu1235	umr	Umbugarla	e
2644	umbu1235	umr	Umbugarla	o
2645	NA	NA	Garrwa	t̺
2645	NA	NA	Garrwa	ȶ
2645	NA	NA	Garrwa	k
2645	NA	NA	Garrwa	p
2645	NA	NA	Garrwa	n̺
2645	NA	NA	Garrwa	ȵ
2645	NA	NA	Garrwa	ŋ
2645	NA	NA	Garrwa	m
2645	NA	NA	Garrwa	l̺
2645	NA	NA	Garrwa	ȴ
2645	NA	NA	Garrwa	r̺
2645	NA	NA	Garrwa	ɹ̺
2645	NA	NA	Garrwa	j
2645	NA	NA	Garrwa	w
2645	NA	NA	Garrwa	i
2645	NA	NA	Garrwa	u
2645	NA	NA	Garrwa	a
2646	wany1247	wny	Waanyi	t̺
2646	wany1247	wny	Waanyi	ȶ
2646	wany1247	wny	Waanyi	k
2646	wany1247	wny	Waanyi	p
2646	wany1247	wny	Waanyi	n̺
2646	wany1247	wny	Waanyi	ȵ
2646	wany1247	wny	Waanyi	ŋ
2646	wany1247	wny	Waanyi	m
2646	wany1247	wny	Waanyi	l̺
2646	wany1247	wny	Waanyi	ȴ
2646	wany1247	wny	Waanyi	r̺
2646	wany1247	wny	Waanyi	ɹ̺
2646	wany1247	wny	Waanyi	j
2646	wany1247	wny	Waanyi	w
2646	wany1247	wny	Waanyi	i
2646	wany1247	wny	Waanyi	iː
2646	wany1247	wny	Waanyi	u
2646	wany1247	wny	Waanyi	uː
2646	wany1247	wny	Waanyi	a
2646	wany1247	wny	Waanyi	aː
2647	NA	NA	Kunindirri	t̺
2647	NA	NA	Kunindirri	ȶ
2647	NA	NA	Kunindirri	k
2647	NA	NA	Kunindirri	p
2647	NA	NA	Kunindirri	n̺
2647	NA	NA	Kunindirri	ȵ
2647	NA	NA	Kunindirri	ŋ
2647	NA	NA	Kunindirri	m
2647	NA	NA	Kunindirri	l̺
2647	NA	NA	Kunindirri	ȴ
2647	NA	NA	Kunindirri	r̺
2647	NA	NA	Kunindirri	ɹ̺
2647	NA	NA	Kunindirri	j
2647	NA	NA	Kunindirri	w
2647	NA	NA	Kunindirri	i
2647	NA	NA	Kunindirri	u
2647	NA	NA	Kunindirri	a
2648	erre1238	err	Erre	t
2648	erre1238	err	Erre	ʈ
2648	erre1238	err	Erre	ȶ
2648	erre1238	err	Erre	k
2648	erre1238	err	Erre	p
2648	erre1238	err	Erre	n
2648	erre1238	err	Erre	ɳ
2648	erre1238	err	Erre	ȵ
2648	erre1238	err	Erre	ŋ
2648	erre1238	err	Erre	m
2648	erre1238	err	Erre	l
2648	erre1238	err	Erre	ɭ
2648	erre1238	err	Erre	ȴ
2648	erre1238	err	Erre	r
2648	erre1238	err	Erre	ɻ
2648	erre1238	err	Erre	j
2648	erre1238	err	Erre	w
2648	erre1238	err	Erre	i
2648	erre1238	err	Erre	u
2648	erre1238	err	Erre	a
2648	erre1238	err	Erre	e
2648	erre1238	err	Erre	ø
2648	erre1238	err	Erre	ɰ
2649	mang1382	zme	Mengerrdji	t
2649	mang1382	zme	Mengerrdji	ʈ
2649	mang1382	zme	Mengerrdji	ȶ
2649	mang1382	zme	Mengerrdji	k
2649	mang1382	zme	Mengerrdji	p
2649	mang1382	zme	Mengerrdji	n
2649	mang1382	zme	Mengerrdji	ɳ
2649	mang1382	zme	Mengerrdji	ȵ
2649	mang1382	zme	Mengerrdji	ŋ
2649	mang1382	zme	Mengerrdji	m
2649	mang1382	zme	Mengerrdji	l
2649	mang1382	zme	Mengerrdji	ɭ
2649	mang1382	zme	Mengerrdji	ȴ
2649	mang1382	zme	Mengerrdji	r
2649	mang1382	zme	Mengerrdji	ɻ
2649	mang1382	zme	Mengerrdji	j
2649	mang1382	zme	Mengerrdji	w
2649	mang1382	zme	Mengerrdji	i
2649	mang1382	zme	Mengerrdji	u
2649	mang1382	zme	Mengerrdji	a
2649	mang1382	zme	Mengerrdji	e
2649	mang1382	zme	Mengerrdji	ø
2649	mang1382	zme	Mengerrdji	ɰ
2650	urni1239	urc	Urningangg	t
2650	urni1239	urc	Urningangg	ʈ
2650	urni1239	urc	Urningangg	ȶ
2650	urni1239	urc	Urningangg	k
2650	urni1239	urc	Urningangg	p
2650	urni1239	urc	Urningangg	n
2650	urni1239	urc	Urningangg	ɳ
2650	urni1239	urc	Urningangg	ȵ
2650	urni1239	urc	Urningangg	ŋ
2650	urni1239	urc	Urningangg	m
2650	urni1239	urc	Urningangg	l
2650	urni1239	urc	Urningangg	ɭ
2650	urni1239	urc	Urningangg	ȴ
2650	urni1239	urc	Urningangg	r
2650	urni1239	urc	Urningangg	ɻ
2650	urni1239	urc	Urningangg	j
2650	urni1239	urc	Urningangg	w
2650	urni1239	urc	Urningangg	i
2650	urni1239	urc	Urningangg	u
2650	urni1239	urc	Urningangg	a
2650	urni1239	urc	Urningangg	e
2650	urni1239	urc	Urningangg	ø
2650	urni1239	urc	Urningangg	ɰ
2651	anin1240	aoi	Anindilyakwa	t
2651	anin1240	aoi	Anindilyakwa	ʈ
2651	anin1240	aoi	Anindilyakwa	t̪
2651	anin1240	aoi	Anindilyakwa	ȶ
2651	anin1240	aoi	Anindilyakwa	k
2651	anin1240	aoi	Anindilyakwa	p
2651	anin1240	aoi	Anindilyakwa	n
2651	anin1240	aoi	Anindilyakwa	ɳ
2651	anin1240	aoi	Anindilyakwa	n̪
2651	anin1240	aoi	Anindilyakwa	ȵ
2651	anin1240	aoi	Anindilyakwa	ŋ
2651	anin1240	aoi	Anindilyakwa	m
2651	anin1240	aoi	Anindilyakwa	l
2651	anin1240	aoi	Anindilyakwa	ɭ
2651	anin1240	aoi	Anindilyakwa	l̪
2651	anin1240	aoi	Anindilyakwa	ȴ
2651	anin1240	aoi	Anindilyakwa	r
2651	anin1240	aoi	Anindilyakwa	ɻ
2651	anin1240	aoi	Anindilyakwa	j
2651	anin1240	aoi	Anindilyakwa	w
2651	anin1240	aoi	Anindilyakwa	i
2651	anin1240	aoi	Anindilyakwa	a
2651	anin1240	aoi	Anindilyakwa	e
2651	anin1240	aoi	Anindilyakwa	ə
2651	anin1240	aoi	Anindilyakwa	kʷ
2651	anin1240	aoi	Anindilyakwa	ŋʷ
2652	ngal1292	ngk	Dalabon	t͉
2652	ngal1292	ngk	Dalabon	t͈
2652	ngal1292	ngk	Dalabon	ʈ͉
2652	ngal1292	ngk	Dalabon	ʈ͈
2652	ngal1292	ngk	Dalabon	ȶ͉
2652	ngal1292	ngk	Dalabon	ȶ͈
2652	ngal1292	ngk	Dalabon	k͉
2652	ngal1292	ngk	Dalabon	k͈
2652	ngal1292	ngk	Dalabon	p͉
2652	ngal1292	ngk	Dalabon	p͈
2652	ngal1292	ngk	Dalabon	ʔ
2652	ngal1292	ngk	Dalabon	n
2652	ngal1292	ngk	Dalabon	ɳ
2652	ngal1292	ngk	Dalabon	ȵ
2652	ngal1292	ngk	Dalabon	ŋ
2652	ngal1292	ngk	Dalabon	m
2652	ngal1292	ngk	Dalabon	l
2652	ngal1292	ngk	Dalabon	ɭ
2652	ngal1292	ngk	Dalabon	r
2652	ngal1292	ngk	Dalabon	ɻ
2652	ngal1292	ngk	Dalabon	j
2652	ngal1292	ngk	Dalabon	w
2652	ngal1292	ngk	Dalabon	i
2652	ngal1292	ngk	Dalabon	u
2652	ngal1292	ngk	Dalabon	a
2652	ngal1292	ngk	Dalabon	e
2652	ngal1292	ngk	Dalabon	o
2652	ngal1292	ngk	Dalabon	ɨ
2652	ngal1292	ngk	Dalabon	h
2653	gaga1251	gbu	Gaagudju	t
2653	gaga1251	gbu	Gaagudju	ʈ
2653	gaga1251	gbu	Gaagudju	ȶ
2653	gaga1251	gbu	Gaagudju	k
2653	gaga1251	gbu	Gaagudju	p
2653	gaga1251	gbu	Gaagudju	n
2653	gaga1251	gbu	Gaagudju	ɳ
2653	gaga1251	gbu	Gaagudju	ȵ
2653	gaga1251	gbu	Gaagudju	ŋ
2653	gaga1251	gbu	Gaagudju	m
2653	gaga1251	gbu	Gaagudju	l
2653	gaga1251	gbu	Gaagudju	ɭ
2653	gaga1251	gbu	Gaagudju	ȴ
2653	gaga1251	gbu	Gaagudju	r
2653	gaga1251	gbu	Gaagudju	ɻ
2653	gaga1251	gbu	Gaagudju	j
2653	gaga1251	gbu	Gaagudju	w
2653	gaga1251	gbu	Gaagudju	i
2653	gaga1251	gbu	Gaagudju	iː
2653	gaga1251	gbu	Gaagudju	u
2653	gaga1251	gbu	Gaagudju	uː
2653	gaga1251	gbu	Gaagudju	a
2653	gaga1251	gbu	Gaagudju	aː
2653	gaga1251	gbu	Gaagudju	e
2653	gaga1251	gbu	Gaagudju	eː
2653	gaga1251	gbu	Gaagudju	o
2653	gaga1251	gbu	Gaagudju	oː
2654	ngal1293	nig	Ngalakgan	t͉
2654	ngal1293	nig	Ngalakgan	t͈
2654	ngal1293	nig	Ngalakgan	ʈ͉
2654	ngal1293	nig	Ngalakgan	ʈ͈
2654	ngal1293	nig	Ngalakgan	ȶ͉
2654	ngal1293	nig	Ngalakgan	ȶ͈
2654	ngal1293	nig	Ngalakgan	k͉
2654	ngal1293	nig	Ngalakgan	k͈
2654	ngal1293	nig	Ngalakgan	p͉
2654	ngal1293	nig	Ngalakgan	p͈
2654	ngal1293	nig	Ngalakgan	ʔ
2654	ngal1293	nig	Ngalakgan	n
2654	ngal1293	nig	Ngalakgan	ɳ
2654	ngal1293	nig	Ngalakgan	ȵ
2654	ngal1293	nig	Ngalakgan	ŋ
2654	ngal1293	nig	Ngalakgan	m
2654	ngal1293	nig	Ngalakgan	l
2654	ngal1293	nig	Ngalakgan	ɭ
2654	ngal1293	nig	Ngalakgan	r
2654	ngal1293	nig	Ngalakgan	ɻ
2654	ngal1293	nig	Ngalakgan	j
2654	ngal1293	nig	Ngalakgan	w
2654	ngal1293	nig	Ngalakgan	i
2654	ngal1293	nig	Ngalakgan	u
2654	ngal1293	nig	Ngalakgan	a
2654	ngal1293	nig	Ngalakgan	e
