InventoryID,BibtexKey
815,Hartell1993
815,Chanard2006
816,Hartell1993
816,Chanard2006
817,Hartell1993
817,Chanard2006
818,Chanard2006
819,Hartell1993
819,Chanard2006
820,Hartell1993
820,Chanard2006
821,Hartell1993
821,Chanard2006
822,Hartell1993
822,Chanard2006
823,Hartell1993
823,Chanard2006
824,Hartell1993
824,Chanard2006
825,Hartell1993
825,Chanard2006
826,Hartell1993
826,Chanard2006
827,Hartell1993
827,Chanard2006
828,Hartell1993
828,Chanard2006
829,Hartell1993
829,Chanard2006
830,Hartell1993
830,Chanard2006
831,Hartell1993
831,Chanard2006
832,Hartell1993
832,Chanard2006
833,Hartell1993
833,Chanard2006
834,Hartell1993
834,Chanard2006
835,Hartell1993
835,Chanard2006
836,Hartell1993
836,Chanard2006
837,Hartell1993
837,Chanard2006
838,Hartell1993
838,Chanard2006
839,Hartell1993
839,Chanard2006
840,Hartell1993
840,Chanard2006
841,Hartell1993
841,Chanard2006
842,Hartell1993
842,Chanard2006
843,Hartell1993
843,Chanard2006
844,Hartell1993
844,Chanard2006
845,Hartell1993
845,Chanard2006
846,Hartell1993
846,Chanard2006
847,Hartell1993
847,Chanard2006
848,Hartell1993
848,Chanard2006
849,Hartell1993
849,Chanard2006
850,Hartell1993
850,Chanard2006
851,Hartell1993
851,Chanard2006
852,fwe_baumbach1997
853,yey_baumbach1997
854,cav_guillaume2004
855,ccc_parker1991
856,che_nichols1996
857,cdm_caughley1982
858,mhr_sebeok1961
859,cle_archivo1980
860,ctu_alvarez2002
861,crw_tomas1971
862,boi_wash2001
863,crd_doak1997
864,com_charney1993
865,cup_hill2005
866,cuv_ndokobai2003
867,anv_mbuagbaw1996
868,kru_yadava2000
869,aoj_conrad1978
870,usa_bee1965
871,kpr_farr1974
872,bjr_oatridge1973
873,ego_blench2006
874,ekp_blench2006
875,enb_zwarts2003
876,ags_fointein1986
877,fan_eko1974
878,fuu_boyeldieu2000
879,gbd_sands1989
880,gby_rosendall1998
881,gvf_evans2005
882,gub_bendorsamuel1966
883,gup_oates1964
884,hay_byarushengo1977
885,wya_lagarde1980
886,hch_mchintosh1945
887,qwh_levengood1982
888,huv_archivo1983
889,qxw_wroughton1996
890,lyn_jacottet1896
891,iby_blench2005
892,imn_seiler1985
893,inh_nichols1996
894,ksi_donohue2002
895,yal_lupke2005
896,lukas1961
897,jaa_vogel2003
898,tow_yumitani1998
899,mgi_blench2006
900,kab_hamouma1987
901,gid_noukeu2002
902,kyz_souza2004
903,kms_sanders1994a
904,kxo_bacelar2004
905,ndb_akeriweh2000
906,xrb_wichser1994
907,kmv_tobler1983
908,ken_mbuagbaw2000
909,khr_peterson
910,cog_ungsitipoonporn
911,kin_mpayimana2003
912,okr_blench2005
913,kkk_palmer1999
914,kme_asobo1989
915,kma_cahill1999
916,kdt_oranuch1984
917,kle_tolsma1999
918,kto_lindstrom2002
919,kgg_watters2006
920,kxv_israel1979
921,xwa_voort2004
922,lbj_koshal1979
923,lag_dunham2005
924,lao_morev1979
925,lvk_terrill1999
926,bwt_ebah1990
927,lun_kawasha2003
928,lch_fleisch2000
929,bdu_atta1993
930,mkd_friedman2002
931,mxu_blench2006
932,grg_blackings2003
933,mva_turner1986
934,bce_forku2000
935,nmm_hildebrandt2004
936,nge_swiri1998
937,mec_heath1981
938,ayz_dol1999
939,gmm_boyd1997
940,byv_nganmou1991
941,xmf_harris1991
942,bfm_bangha2003
943,mwt_veena1980
944,cas_sakel2004
945,mgg_djiafeua1989
946,mhk_nahjella1997
947,nmg_ngue2002
948,mlv_francois2001
949,nnm_feldpausch1992
950,nml_ngoran1999
951,apm_hoijer1946
952,yum_halpern1946
953,nnk_spaulding1994
954,niq_creider1989
955,kig_saowalak1993
956,mff_kum2002
957,ncl_langacker1979
958,nag_bhattacharjya2001
959,nsh_bolima1998
960,nig_baker1999
961,nam_hoddinott1988
962,jgo_ngouagna1988
963,nla_voutsa2003
964,noo_davidson2002
965,kxm_phunsap1984
966,pao_thornes2003
967,kcn_wellens2003
968,nus_frank1999
969,ekm_ekambi1990
970,nym_maganga1992
971,nyl_taweeporn1998
972,ann_faraclas1984
973,mpt_loving1974
974,fai_loving1974
975,oku_yensi1996
976,oss_hettich1997
977,pau_josephs1975
978,okv_loving1977
979,yll_loving1977
980,niz_loving1977
981,dob_loving1977
982,smq_loving1977
983,uvh_loving1974
984,bzf_loving1974
985,prt_unchalee1988
986,mlf_unchalee1988
987,rma_grinevald1990
988,xmt_remijsen2002
989,run_rodegem1967
990,nyn_poletto1998
991,rwr_magier1983
992,ndi_kong2004
993,sbd_platiel1979
994,sxm_ploykaew2001
995,sae_antunes2004
996,str_montler2005
997,sas_austin1998
998,srb_anonymous1927
999,pos_clark1995
1000,sey_levinson1990
1001,trv_asal1969
1002,ssg_wozna-wilson2005
1003,sza_kruspe1999
1004,ser_hill1967
1005,sbf_teferra1991
1006,ywn_vieira2004
1007,kde_liphola2001
1008,sna_fortune1955
1009,bax_nchare2005
1010,sjr_rowe2005
1011,skr_shackle1976
1012,sjw_andrews1994
1013,skv_donohue2004
1014,thm_migliazza1998
1015,erk_thieberger2004
1016,spo_carlson1972
1017,sot_demuth1992
1018,stw_roddy2007
1019,ulw_green1999
1020,jup_epps2005
1021,zoh_johnson2000
1022,ztp_beam2004
1023,yuk_schlicter1985
1024,yap_ballantyne2005
1025,yur_robins1958
1026,yuz_gijn2006
1027,yux_maslova2003
1028,wbm_wattana1998
1029,wms_vries1992
1030,was_jacobsen1964
1031,way_silva-tavares2005
1032,woc_exter2003
1033,var_armendariz2005
1034,vai_welmers1976
1035,ukr_pugh1999
1036,phl_liljegren2008
1037,mky_bowden1997
1038,tpj_gonzalez2005
1039,bjz_farr
1040,tav_bostrom1998
1041,tgw_casimir1998
1042,mzn_mohktarian2004
1043,blk_orranat2000
1044,tft_hayami2001
1045,tob_klein1973
1046,pol_jassem2003
1047,cmn_lee2003_phon
1048,ijn_harry2003
1049,ydd_kleine2003
1050,nld_verhoeven2007
1051,mla_riehl-jauncey2005
1052,gay_eades2006
1053,jam_Harry2006_phon
1054,mcs_anonby2006
1055,arg_Mott2007_phon
1056,zts_merrill2008_phon
1057,ibb_urua2004
1058,tam_keane2004
1059,zpq_sonnenschein2004
1060,bgo_relich1973
1061,nxl_bolton1990
1062,slu_coward1990
1063,tvd_lovelace1992
1064,wos_wendal1993
1065,blr_block1994
1066,txx_dillon1994
1067,bod_cha1995
1068,ruk_wilson1996
1069,tol_bommelyn1997
1070,pae_reeder1998
1071,cho_broadwell
1072,crg_rosen2007
1073,plg_vidal2001
1074,yuc_linn2001
1075,bwi_granadillo2006
1076,ktn_everett2006
1077,esi_nagai2006
1078,zab_lillehaugen2006
1079,tzo_shklovsky2005
1080,sid_kawachi2007
1081,bdr_miller2007
1082,cid_jany2007
1083,tee_kung2007
1084,ute_oberly2008
1085,duo_robinson2008
1086,ton_feldman1978
1087,lmw_callaghan1963
1088,lzz_anderson1963
1089,jun_matson1964
1090,adn_haan2001
1091,ael_nganganu2001
1092,apu_facundes2000
1093,ace_asyik1987
1094,aig_farquhar1974
1095,akl_chai1971
1096,arh_frank1985
1097,arr_gabas1999
1098,ayl_elfitoury1976
1099,bbc_percival1964
1100,bci_timyan1977
1101,bfw_fernandez1968
1102,biw_begne1979
1103,bla_tayler1969
1104,bll_einaudi1974
1105,bzj_greene1993
1106,cku_kimball1985
1107,coo_harris1981
1108,cso_foris1993
1109,diq_todd1985
1110,ets_elimelech1976
1111,frr_lasswell1998
1112,gju_losey2002
1113,gvc_stenzel2004
1114,hum_takizala1974
1115,hur_galloway1977
1116,hus_wedemeyer1988
1117,ilo_rubino1997
1118,kbc_sandalo1995
1119,kub_koops1990
1120,kwi_curnow1997
1121,lis_roop1970
1122,los_hamel1985
1123,mbe_pharris2006
1124,mcf_fleck2003
1125,mni_chelliah1992
1126,mnk_drame1981
1127,moc_grondona1998
1128,mam_godfrey1981
1129,myu_picanco2005
1130,ncg_tarpent1987
1131,nds_mierau1965
1132,pmq_berthiaume2003
1133,par_mclaughlin1987
1134,pcm_faraclas1989
1135,pej_oconnor1987
1136,poq_reilly2002
1137,kca_filchenko2007
1138,cat_carbonell1992
1139,hrv_landau-loncaric1995
1140,ces_dankovicova1997
1141,glg_reguiera1996
1142,kbp_padayodi2008
1143,mnh_olson2004
1144,ind_soderberg2008_phon
1145,ita_rogers2004
1146,qxl_masaquiz2008
1147,sei_marlett_etal2005
1148,snd_nihalani1995
1149,slv_sustarsic-komar1995
1150,swe_engstrand1990
1151,mky_bowden-hajek1996
1152,khc_donohue1994
1153,pib_sebastian-marlett2008
1154,quc_larsen1988
1155,qvh_weber1983
1156,qum_barrett1999
1157,qug_beukema1975
1158,tpt_watters1988
1159,abt_wilson1973
1160,aau_lock1990
1161,ahg_hetzron1969
1162,ahk_panadda1993
1163,aly_yallop1977
1164,amn_minch1992
1165,anu_reh1996
1166,jbj_voorhoeve1985
1167,aon_fortune1942
1168,tcb_holton2000
1169,avt_scorza1985
1170,tpz_loving1975
1171,pex_loving1975
1172,ptp_loving1975
1173,kcl_loving1975
1174,sgz_loving1975
1175,awx_quigley2003
1176,azo_azieshi1994
1177,kmn_feldman1986
1178,bbw_nashipu2005
1179,bbk_akumbu1999
1180,bkh_edika1990
1181,muo_kouonang1983
1182,bvm_ngeloh2002
1183,bgj_mbah2003
1184,bnm_kouankem2003
1185,bch_gallagher2005
1186,bby_gueche2004
1187,dbj_goudswaard2005
1188,bem_kula2002
1189,brc_kouwenberg1994
1190,xub_coelho2003
1191,bhw_heuvel2006
1192,nbj_nordlinger1990
1193,bhg_wilson2002
1194,bwq_sanou1978
1195,bol_gimba2000
1196,bot_abessolo1990
1197,bwo_bhattacharya1977
1198,bkk_ramaswami1982
1199,bsp_ganong1998
1200,bbx_fiensong1993
1201,bxk_mutonyi2000
1202,sbs_baumbach1997
1203,ttl_baumbach1997
1204,bmo_ayafor2002
1205,mrq_zewen1987
1206,oon_dasgupta1982
1207,plo_zavala2000
1208,jya_jacques2004
1209,suq_bryant1999
1210,blb_obata2003
1211,hoa_davis2003
1212,fil_cubar1994
1213,nxg_djawanai1983
1214,mnb_vandenberg1989
1215,xxk_baird2002
1216,thm_nuchanart1998
1217,skf_galucio2001_o
1218,tiw_osborne1974
1219,trw_lunsford2001
1220,tdh_lahaussois2002
1221,tsj_andvik1999
1222,cof_dickinson2002
1223,tzj_dayley1985
1224,pww_naruemon1995
1225,tyv_harrison2000
1226,kfk_nigam1971
1227,wtm_gusain2003
1228,aty_lynch2000
1229,atb_wannemacher1998
1230,cic_gordon-etal2001
1231,fur_miotti2002
1232,apj_tuttle2002
1233,ega_connell2002
1234,fub_stennes1967
1235,are_anderson2000
1236,xsu_borgman1990
1237,pav_everett1997
1238,cro_kaschube1967
1239,boi_chumash1970
1240,lee_frajzyngier2001
1241,1241_adamawa_taylor1953
1242,1242_agni_ahua2004_s
1243,1243_agni_ahua2004_s
1244,1244_agni_quaireau1987_o
1245,1245_aka_dolphyne1988
1246,1246_chakosi_stanford1970
1247,1247_babole
1248,1248_bana_hofmann1990_o
1249,1249_kresh_aja
1250,1250_kresh_aja
1251,1251_bila
1252,1252_busa
1253,1253_fulfulde_bickoe2000_o
1254,1254_fulfulde_mcintosh1984_o
1255,1255_herero
1256,1256_Herington_etal2009-TanagriPhonology
1257,1257_khq
1258,1258_kpa
1259,1259_lega
1260,1260_limbum_bah2004_o
1261,1261_limbum_bah2004_o
1262,1262_limbum_bah2004_o
1263,1263_mye
1264,1264_ncam_badie1995_o
1265,1265_nen
1266,1266_rufiji
1267,1267_rufiji
1268,1268_western-savanna
1269,1269_western-savanna
1270,1270_western-savanna
1271,1271_western-savanna
1272,1272_western-savanna
1273,1273_snk-1
1274,1274_songhay_heath1999
1275,1275_lele_frajzyngier
1276,1276_kck_mathangwane
1277,1277_lol_hulstaert
1278,1278_wok_longto
1279,1279_gbe_capo
1280,1280_gbe_capo
1281,1281_gbe_capo
1282,1282_gbe_capo
1283,1283_jmc_kiwoso
1284,1284_mda_price
1285,1285_mfo_bamgbose
1286,1286_nwe_dunstan
1287,1287_jow_carlson
1288,1288_yba_armstrong
1289,1289_mgr_bickmore
1290,1290_kcv_muzenga
1291,1291_kws_forges
1292,1292_snm_blackingsfabb
1293,1293_tucker
1294,1294_tucker
1295,1295_aft_voogt
1296,1296_avatime_schuh
1297,1297_abn
1298,1298_any
1299,1299_dgh
1300,1300_afo
1301,1301_fuv
1302,1302_acd
1303,1303_ayg
1304,1304_hbb
1305,1305_kwl
1306,1306_kye
1307,1307_bmf
1308,1308_banda_sampson
1309,1309_dib
1310,1310_foodo
1311,1311_joola_huluf
1312,1312_jumjum
1313,1313_Kurmuk
1314,1314_Lulubo
1315,1315_Maay
1316,1316_Mabaan
1317,1317_nizaa
1318,1318_zone-s
1319,1319_zone-s
1320,1320_akp
1321,1321_bun
1322,1322_buy
1323,1323_cpn
1324,1324_fap
1325,1325_gur
1326,1326_lip
1327,1327_maw
1328,1328_Bostoen_Bantu_M
1329,1329_pbp
1330,1330_snw
1331,1331_tiv
1332,1332_byn
1333,1333_agaw
1334,1334_lik
1335,1335_yns
1336,1336_buu
1337,1337_khy
1338,1338_lej
1339,1339_kbo
1340,1340_won
1341,1341_wlc
1342,1342_afar
1343,1343_kebi
1344,1344_kebi
1345,1345_kebi
1346,1346_kebi
1347,1347_kebi
1348,1348_kebi
1349,1349_myf
1350,1350_tir
1351,1351_kdj
1352,1352_gwn
1353,1353_gwn
1354,1354_gwn
1355,1355_gwn
1356,1356_gwn
1357,1357_gwn
1358,1358_avi
1359,1359_shk
1360,1360_hgm
1361,1361_pip
1362,1362_gax-hdy
1363,1363_gax-hdy
1364,1364_wal
1365,1365_njx
1366,1366_otuho
1367,1367_myx
1368,1368_hig
1369,1369_mzj
1370,1370_say
1371,1371_nzb
1372,1372_dsq
1373,1373_ktb
1374,1374_otr
1375,1375_otr
1376,1376_nmi
1377,1377_fli
1378,1378_mcw
1379,1379_nmn
1380,1380_kib
1381,1381_kki
1382,1382_oks
1383,1383_knw
1384,1384_bbj
1385,1385_afn
1386,1386_tkq
1387,1387_sgc
1388,1388_pbr
1389,1389_hoo
1390,1390_bwu
1391,1391_bjt
1392,1392_now
1393,1393_dan_santa
1394,1394_pko
1395,1395_afr
1396,1396_hertzon
1397,1397_hertzon
1398,1398_din
1399,1399_tano
1400,1400_tano
1401,1401_hna
1402,1402_bhs
1403,1403_langermann
1403,1403_xed
1404,1404_langermann
1405,1405_ikw
1406,1406_kot
1407,1407_gmm
1408,1408_mqb
1409,1409_mlw
1410,1410_muy
1411,1411_jgo
1412,1412_dmo
1413,1413_ntm
1414,1414_stv
1415,1415_weh
1416,1416_kadugli_krongo
1417,1417_kadugli_krongo
1418,1418_kadugli_krongo
1419,1419_kadugli_krongo
1420,1420_kadugli_krongo
1421,1421_kadugli_krongo
1422,1422_kadugli_krongo
1423,1423_kadugli_krongo
1424,1424_mgc
1425,1425_luc
1426,1426_keg
1427,1427_talodi
1428,1428_talodi
1429,1429_talodi
1430,1430_talodi
1431,1431_did
1432,1432_lwoian
1433,1433_lwoian
1434,1434_lwoian
1435,1435_viri
1436,1436_viri
1437,1437_bde
1438,1438_fpe
1439,1439_jit
1440,1440_dim
1441,1441_lto
1442,1442_djm
1443,1443_kam
1444,1444_ksf
1445,1445_laj
1446,1446_lks_donohew
1446,1446_lks
1447,1447_nuj
1448,1448_wmw
1449,1449_xkv
1450,1450_boz
1451,1451_alw
1452,1452_deg
1453,1453_bud
1454,1454_pre
1455,1455_nko
1456,1456_gunan_gurage
1457,1457_gunan_gurage
1458,1458_gunan_gurage
1459,1459_gunan_gurage
1460,1460_gunan_gurage
1461,1461_gunan_gurage
1462,1462_gunan_gurage
1463,1463_gunan_gurage
1464,1464_gunan_gurage
1465,1465_gunan_gurage
1466,1466_gunan_gurage
1467,1467_gunan_gurage
1468,1468_dnn
1469,1469_bmi
1470,1470_niy
1471,1471_ndh
1472,1472_mym
1473,1473_nsg
1474,1474_myb
1475,1475_sese
1476,1476_soo
1477,1477_bench
1478,1478_gimira
1479,1479_bench
1480,1480_zay
1481,1481_gamo
1482,1482_kqy
1483,1483_aiw
1484,1484_omotic_bender
1485,1485_omotic_bender
1486,1486_omotic_bender
1487,1487_omotic_bender
1488,1488_mdm
1489,1489_lsm
1490,1490_nnw
1491,1491_nbl
1492,1492_sxw
1493,1493_laarim_stirtz
1494,1494_bjg
1495,1495_doy
1496,1496_beledugu_bam
1496,1496_bam_green2010
1497,1497_hbn
1498,1498_kga
1499,1499_shw
1500,1500_ttb
1501,1501_wambo
1502,1502_wambo
1503,1503_wambo
1504,1504_wambo
1505,1505_wambo
1506,1506_wambo
1507,1507_wambo
1508,1508_xon_naware
1509,1509_zag
1510,1510_zwa
1511,1511_zmx
1512,1512_bbo_new
1513,1513_bez_Morrison
1514,1514_kpelle_guinea
1515,1515_kke_russian
1516,1516_Lele_vydrine
1517,1517_looma_mandenkan
1518,1518_mev
1519,1519_ross_kyanga
1520,1520_ross_kyanga
1521,1521_abu
1522,1522_abb
1523,1523_afu
1524,1524_agq_hyman
1525,1525_arv
1526,1526_abi_tresbarats
1527,1527_adj_herault
1528,1528_ahi
1529,1529_ald_duponchel
1530,1530_bqv_tinor
1531,1531_zdj_patin
1532,1532_akpes
1533,1533_etx
1534,1534_fwrightmathesis
1535,1535_gel
1536,1536_idu
1537,1537_iri
1538,1538_izr
1539,1539_jer_eboze
1540,1540_agb_hyman
1541,1541_logba
1542,1542_awngi_2010
1543,1543_Glavda_Morphology
1544,1544_uwu_ahan
1545,1545_uwu_ahan
1546,1546_ronga
1547,1547_Comorian-inventories
1548,1548_biv
1549,1549_cwt
1550,1550_ati
1551,1551_aoa
1552,1552_hae
1553,1553_pov
1554,1554_manenguba
1555,1555_manenguba
1556,1556_manenguba
1557,1557_manenguba
1558,1558_manenguba
1559,1559_manenguba
1560,1560_manenguba
1561,1561_lir
1562,1562_ggu
1563,1563_eto
1564,1564_rcf
1565,1565_mls
1566,1566_cri
1567,1567_tan
1568,1568_suk
1569,1569_mfe
1570,1570_krio_nylander
1571,1571_ktu
1572,1572_akasilimi_baasaal_podi
1573,1573_bag
1574,1574_BakaOrthography
1575,1575_bmv
1576,1576_dbq_lienhard
1577,1577_gou
1578,1578_gde_menetrey
1579,1579_lno
1580,1580_igo_gblem_ahl
1581,1581_kako_ernst1992_o
1582,1582_knp
1583,1583_Mambila_CAM
1584,1584_meq
1585,1585_mfi
1586,1586_mijikenda
1587,1587_mijikenda
1588,1588_mijikenda
1589,1589_mijikenda
1590,1590_mijikenda
1591,1591_mijikenda
1592,1592_mijikenda
1593,1593_mijikenda
1594,1594_mijikenda
1595,1595_mlr
1596,1596_mmu
1597,1597_mpi
1598,1598_mif
1599,1599_mfo
1600,1600_ncr
1601,1601_nfu
1602,1602_njy
1603,1603_Manessy_bwamu_box
1604,1604_Leger_kwami_ktf
1605,1605_Benoit_gouro_goa
1606,1606_Veiga_cap-vert_kea
1607,1607_Elders_kulango_nku
1608,1608_Sava_tsamakko_tsb
1609,1609_Hdouch_tzm
1610,1610_Walker_siz
1611,1611_Edelsten_ndj
1612,1612_Lovestrand_bva
1613,1613_Lovestrand_bva
1614,1614_Lovestrand_bva
1615,1615_Lovestrand_bva
1616,1616_Stirtz_tbi
1617,1617_Good_fungom
1618,1618_Good_fungom
1619,1619_Good_fungom
1620,1620_Good_fungom
1621,1621_Good_fungom
1622,1622_Kastenholz_knk
1623,1623_Boyeldieu_boua
1624,1624_Lukas_gis
1625,1625_Mbah_mgo
1626,1626_Neg_bri
1627,1627_Haas_sif
1628,1628_Anderson_nnh
1629,1629_Patman_yas
1630,1630_Eyoh_nza
1631,1631_Hoskins_orc
1632,1632_Mbah_pny
1633,1633_Njoya_pnz
1634,1634_Reid_atu
1635,1635_Kinnaird_udl
1636,1636_Vorbichler_les
1637,1637_Bearth_neb
1638,1638_Sewangi_gwe
1639,1639_Kahigi_suw
1640,1640_Rubanza_zin
1641,1641_Rubanza_mer
1642,1642_Kahigi_hka
1643,1643_Rubagumya_han
1644,1644_Mrikaria_old
1645,1645_Mreta_ssc
1646,1646_Massamba_kya
1647,1647_Martin_www
1648,1648_1997_kossmann_berber_phonology
1649,1649_Boyeldieu_boua
1650,1650_sef_tangari
1651,1651_flr_vanotterloo
1652,1652_sandawe_2008
1653,1653_tvd_blench
1654,1654_Watters_1981_Dissertation
1655,1655_ybb_1991
1656,1656_bfj_koopman
1657,1657_bji_Amborn
1658,1658_blo_morton
1659,1659_fip_kwa
1660,1660_naw_casali
1661,1661_myo_yigezu
1662,1662_nto_mangulu
1663,1663_xtc_schadeberg
1664,1664_uiv_foster
1665,1665_btx_KaroBatak1
1666,1666_tgl_Himmelmann
1667,1667_ssb_Jun
1668,1668_kqr_Kroeger
1669,1669_beg_Clynes
1670,1670_ilo_Rubino
1671,1671_cjm_Thurgood
1672,1672_mkm_Larish
1673,1673_mkm_Larish
1674,1674_nia_Brown
1675,1675_jav_Ogloblin
1676,1676_blf_Zubol
1677,1677_mak_Jukes
1678,1678_xma_Mead
1679,1679_xbr_Klamer
1680,1680_tet_Engelenhoven
1681,1681_tet_Engelenhoven
1682,1682_mky_Bowden
1683,1683_bhw_Steinhauer
1684,1684_abs_Paauw
1685,1685_abs_Paauw
1686,1686_abs_Paauw
1687,1687_abs_Paauw
1688,1688_abs_Paauw
1689,1689_abs_Paauw
1690,1690_idn_Snedden
1691,1691_mad_Davies
1692,1692_Garry_Rubino
1693,1693_Garry_Rubino
1694,1694_Garry_Rubino
1695,1695_Garry_Rubino
1696,1696_Garry_Rubino
1697,1697_Garry_Rubino
1698,1698_Garry_Rubino
1699,1699_Garry_Rubino
1700,1700_Tengger
1701,1701_Natarajan1985
1702,1702_Manoharan1989
1703,1703_Ravindran1974
1704,1704_Gurubasave1972
1705,1705_Abraham1985
1706,1706_Goswami1978
1707,1707_Saksena1971
1708,1708_Swaminathan1972
1709,1709_Rangan1975
1710,1710_Upadhyay1975
1711,1711_Bhattacharya1988
1712,1712_Kulkarni1976
1713,1713_Ramaswami1992
1714,1714_Bhat1968
1715,1715_Ramaswami1976
1716,1716_Jaiswal1962
1717,1717_Sharma1989
1718,1718_KaptoND
1719,1719_Sharma1989
1720,1720_Ashirvadam1992
1721,1721_Sharma1988
1722,1722_DasGupta1963
1723,1723_Barling1961
1724,1724_Sharma1979
1725,1725_Nair1979
1726,1726_GnanasundaramND
1727,1727_Chila1972
1728,1728_Ohala1983
1729,1729_RamaswamiND
1730,1730_Perialwar1970
1731,1731_Satish1990
1732,1732_Matson1964
1733,1733_Chauhan1992
1734,1734_Upadhyaya1972
1735,1735_Srinivasa1978
1736,1736_Jeyapaul1987
1737,1737_Pillai1978
1738,1738_Handoo1973
1739,1739_Natanasabapathy1976
1740,1740_Biligiri1965
1741,1741_Nagaraja1990
1742,1742_Kapfo1992
1743,1743_Balakrishnan1976
1744,1744_Emeneau1961
1745,1745_Krishnamurthy1969
1746,1746_Bhaskararao1980
1747,1747_Katre1966
1748,1748_Bhat1971
1748,1748_Shetty1978
1749,1749_Zide1960
1750,1750_Subbiah1986
1751,1751_Rao1979
1752,1752_Gopabandhu1981
1753,1753_Sharma1985
1754,1754_Ekka1985
1755,1755_Reddy1974
1756,1756_Koshal1976
1757,1757_Trail1970
1758,1758_Sinha1966
1759,1759_Acharya1975
1760,1760_Weidert1975
1761,1761_Davis1984
1762,1762_Syamala1972
1763,1763_Das1973
1764,1764_Singh1975
1765,1765_Giridhar1994
1766,1766_Kelkar1958
1766,1766_Berntsen1975
1767,1767_Sastry1984
1768,1768_Prasad1991
1769,1769_Kosha1989
1770,1770_Sinha1974
1770,1770_Osada1992
1771,1771_Krishnamoorthy1984
1772,1772_Srivastava1962
1773,1773_Das1977
1774,1774_Bhattacharya1956
1775,1775_Pattanayak1966
1775,1775_Pattanayak1972
1776,1776_GiridharND
1777,1777_Burrow1953
1778,1778_Sharma1982
1779,1779_Burrow1970
1780,1780_Dulai1980
1781,1781_Fernandez1969
1782,1782_Sukumar1971
1783,1783_Suryakumari1991
1784,1784_Sreedhar1976
1785,1785_Rajapurohit1983
1786,1786_Kubchandani1963
1787,1787_Ramamurti1931
1788,1788_RamaswamiND
1789,1789_Arokianathan1980
1790,1790_Bandyoppadhyay1980
1791,1791_Venkateswara1972
1792,1792_Thirumalai1972
1793,1793_Saktivel1976
1794,1794_Karapurkar1972
1795,1795_Bhat1967
1796,1796_Mohanlal1991
1797,1797_Hasan1980
1798,1798_Srinivasa1970
1799,1799_Mallikarjun1982
1800,1800_Srinivasa1976
1801,1801_Aguilera2001
1801,1801_Viegas2005
1802,1802_Viegas2005
1803,1803_Melendez2000
1803,1803_Wilsonetal1992
1804,1804_Facundes2000
1805,1805_Pet1988
1806,1806_Dirks1953
1806,1806_Kindberg1980
1807,1807_Payneetal1982
1808,1808_Mihas2010
1809,1809_Payne1982
1810,1810_Garciasalazar1997
1811,1811_Ramirez2001
1812,1812_Mosonyi2000
1813,1813_Aikhenvald1995
1814,1814_Ramirez2001
1815,1815_Swift1988
1816,1816_Parker1991
1817,1817_Granadillo2006
1818,1818_Rezende2003
1819,1819_Faustetal2002
1820,1820_Desouza2007
1821,1821_Dossantossilva2008
1822,1822_Michael2011
1823,1823_Corbera2012
1824,1824_Corberamori2008
1824,1824_Michael2008
1825,1825_Shaver1996
1826,1826_Launey2003
1827,1827_Patte1989
1828,1828_Dasilva2009
1829,1829_Mosonyi2000
1830,1830_Allin1976
1831,1831_Aikhenvald2003
1832,1832_Silva2008
1832,1832_Martins2009
1833,1833_Ferreira
1833,1833_Dossantos2006
1834,1834_Aikhenvald1998
1835,1835_Richards1977
1836,1836_Mansen2000
1836,1836_Mansen1972
1836,1836_Adelaar2004
1837,1837_Ramirez1992
1838,1838_Fast1953
1838,1838_Duff-Tripp1998
1839,1839_Mosonyi2000
1840,1840_Mujica1992
1841,1841_Sebastianetal2008
1842,1842_Schaueretal2000
1843,1843_Danielsen2007
1844,1844_Ottetal1967
1845,1845_Moranetal1977
1845,1845_Koop1988
1845,1845_Dixon2004
1846,1846_Ladefogedetal1997
1846,1846_Dixon2004
1847,1847_Dixon2004
1847,1847_Vogel1993
1848,1848_Adamsetal1976
1848,1848_Dixon2004
1849,1849_Chapmanetal1991
1849,1849_Dixon2004
1850,1850_Suzuki1997
1851,1851_Apaza2007
1852,1852_Hardman1966
1853,1853_Calvache2000
1854,1854_Floyd2010
1855,1855_Branks1973
1855,1855_Long1985
1855,1855_Vasquez2000
1856,1856_Moore1972
1856,1856_Moore1962
1856,1856_Curnowetal1998
1857,1857_Weberetal2001
1857,1857_Parker2000
1857,1857_Parker2001
1858,1858_Seifart2005
1859,1859_Waltonetal2000
1859,1859_Waltonetal1972
1860,1860_ValenzuelaGussenhoven2013
1861,1861_Barraza2005
1861,1861_Hartetal1976
1862,1862_Meira1998
1863,1863_Koehnetal1971
1864,1864_Ferreiraalvez2010
1865,1865_Meira2005
1866,1866_Meira2005
1867,1867_Renault-Lescure2009
1868,1868_Alvarez2003
1869,1869_Courtz2008
1870,1870_Robayomorenoetal2001
1871,1871_Derbyshire1985
1871,1871_Derbyshire1999
1872,1872_Pacheco2007
1873,1873_Souzacruz2005
1874,1874_Oquendo2004
1875,1875_Wallace1977
1876,1876_Meira2005
1877,1877_Abbott1991
1877,1877_Carson1981
1878,1878_Matteimuller2003
1879,1879_Caceres2007
1880,1880_Halletal1988
1881,1881_Pessoa2005
1881,1881_Cruz1995
1882,1881_Pessoa2006
1882,1882_Tuggy1989
1882,1882_Edwards1978
1882,1882_Pessoa2006
1883,1883_Matteimuller2003
1884,1884_Meira1999
